date,route_id,trade_volume_tonnes,shipping_delay_days,freight_cost_usd,container_availability_index,port_congestion_index,fuel_cost_index,commodity_price_index,weather_disruption_score,geopolitical_risk_score,route_status,carbon_emissions_tonnes
2019-07-07,R00001,9012.08,9.79,4641.66,76.46,79.15,63.17,32.97,95.54,47.08,Delayed,3940.98
2019-07-14,R00001,8163.43,5.36,4353.62,69.26,27.86,49.87,46.77,65.12,61.48,Delayed,3569.87
2019-07-21,R00001,8959.67,7.49,4562.11,76.01,49.02,60.93,61.76,86.57,47.97,Delayed,3918.06
2019-07-28,R00001,10069.8,1.77,4384.21,85.43,19.64,56.69,32.52,28.34,29.14,Normal,4403.52
2019-08-04,R00001,10186.75,6.98,4601.99,86.42,97.87,64.26,56.17,33.29,27.15,Delayed,4454.66
2019-08-11,R00001,7107.65,5.07,4440.34,60.3,10.48,56.04,21.6,96.67,79.4,Delayed,3108.17
2019-08-18,R00001,9741.13,3.99,4469.51,82.64,0.7,59.43,45.02,78.74,34.71,Normal,4259.8
2019-08-25,R00001,9827.21,2.49,4486.16,83.37,23.1,62.52,72.2,60.49,33.25,Normal,4297.44
2019-09-01,R00001,10434.64,2.46,4512.53,88.53,27.52,64.33,67.03,19.91,22.95,Normal,4563.07
2019-09-08,R00001,10703.1,10.29,4514.26,90.8,90.52,54.0,50.32,50.33,18.39,Delayed,4680.46
2019-09-15,R00001,10871.37,0.9,4391.36,92.23,15.4,58.33,41.47,18.38,15.54,Normal,4754.05
2019-09-22,R00001,9804.61,8.13,4525.35,83.18,71.13,57.63,50.64,88.2,33.64,Delayed,4287.56
2019-09-29,R00001,7190.01,1.05,4370.42,61.0,22.76,56.73,53.19,35.81,78.0,Normal,3144.19
2019-10-06,R00001,11702.25,3.54,4601.58,99.28,36.69,68.83,47.89,64.91,1.44,Normal,5117.39
2019-10-13,R00001,8083.66,7.07,4570.26,68.58,12.45,62.02,59.11,7.31,62.84,Delayed,3534.98
2019-10-20,R00001,10962.62,4.0,4383.85,93.01,24.05,53.7,35.24,54.63,13.99,Normal,4793.95
2019-10-27,R00001,8904.5,4.48,4556.82,75.55,65.66,64.59,55.02,25.26,48.91,Normal,3893.94
2019-11-03,R00001,11370.62,4.33,4644.19,96.47,6.96,70.61,56.65,21.12,7.07,Normal,4972.37
2019-11-10,R00001,10543.89,6.82,4612.32,89.45,59.29,65.16,50.32,68.97,21.09,Delayed,4610.85
2019-11-17,R00001,7695.74,7.54,4435.15,65.29,62.88,52.4,49.78,86.18,69.42,Delayed,3365.35
2019-11-24,R00001,8522.93,6.15,4485.1,72.31,47.61,57.58,53.96,90.75,55.38,Delayed,3727.08
2019-12-01,R00001,6559.25,6.96,4632.71,55.65,39.46,66.33,51.88,11.08,88.7,Delayed,2868.36
2019-12-08,R00001,6648.81,10.97,4564.77,56.41,93.08,56.46,46.07,54.56,87.18,Delayed,2907.52
2019-12-15,R00001,9115.84,3.62,4504.18,77.34,88.18,62.22,53.64,84.64,45.32,Normal,3986.36
2019-12-22,R00001,11376.24,7.03,4597.05,96.52,59.19,63.87,60.93,74.01,6.97,Delayed,4974.83
2019-12-29,R00001,7835.09,4.81,4424.98,66.47,19.23,55.37,34.28,13.66,67.06,Normal,3426.29
2020-01-05,R00001,9263.21,6.91,4263.57,78.59,94.75,41.79,19.84,84.08,42.82,Delayed,4050.8
2020-01-12,R00001,6272.21,6.67,4091.6,53.21,83.15,30.66,33.9,53.34,93.57,Delayed,2742.84
2020-01-19,R00001,6720.57,4.49,4164.43,57.02,25.38,38.41,40.13,45.08,85.97,Normal,2938.9
2020-01-26,R00001,9901.3,5.03,4215.79,84.0,44.95,41.12,40.83,31.82,32.0,Delayed,4329.84
2020-02-02,R00001,11601.95,1.53,4093.5,98.43,29.49,37.63,37.86,58.76,3.14,Normal,5073.53
2020-02-09,R00001,8611.85,6.54,4344.83,73.06,35.55,47.71,28.95,93.67,53.88,Delayed,3765.96
2020-02-16,R00001,6753.87,6.81,4189.6,57.3,56.22,36.99,49.11,43.53,85.4,Delayed,2953.47
2020-02-23,R00001,9085.16,2.83,4161.9,77.08,87.18,40.46,36.84,29.04,45.84,Normal,3972.94
2020-03-01,R00001,6734.12,5.82,4251.57,57.13,25.1,42.46,24.98,88.62,85.74,Delayed,2944.83
2020-03-08,R00001,8822.48,5.97,4323.56,74.85,95.53,47.04,25.21,8.91,50.3,Delayed,3858.07
2020-03-15,R00001,10270.33,1.29,4078.73,87.13,0.07,36.97,14.66,74.72,25.73,Normal,4491.21
2020-03-22,R00001,9683.35,5.4,4297.43,82.15,29.79,46.07,32.94,58.76,35.69,Delayed,4234.53
2020-03-29,R00001,9881.99,5.32,4235.26,83.84,90.75,42.04,41.73,6.58,32.32,Delayed,4321.39
2020-04-05,R00001,10095.07,5.89,4194.62,85.65,88.33,38.56,41.41,24.65,28.71,Delayed,4414.57
2020-04-12,R00001,10450.55,7.28,4298.2,88.66,97.65,43.62,43.71,47.64,22.68,Delayed,4570.03
2020-04-19,R00001,7337.6,12.99,4398.66,62.25,59.15,42.7,26.77,90.9,75.5,Disrupted,3208.73
2020-04-26,R00001,9446.36,5.67,4210.31,80.14,15.17,39.9,22.46,15.49,39.72,Delayed,4130.89
2020-05-03,R00001,7527.41,3.63,4204.73,63.86,71.21,42.24,22.46,34.64,72.28,Normal,3291.74
2020-05-10,R00001,7018.56,11.79,4344.06,59.54,68.73,40.65,14.22,67.68,80.91,Delayed,3069.22
2020-05-17,R00001,9582.53,7.26,4279.57,81.3,6.96,42.4,34.66,81.17,37.41,Delayed,4190.44
2020-05-24,R00001,8523.34,5.96,4282.29,72.31,48.88,44.32,35.72,50.18,55.38,Delayed,3727.26
2020-05-31,R00001,8536.46,6.85,4348.7,72.42,56.53,47.55,20.06,12.72,55.15,Delayed,3732.99
2020-06-07,R00001,7239.27,10.15,4266.46,61.42,8.01,37.67,28.59,95.5,77.17,Delayed,3165.73
2020-06-14,R00001,7670.09,4.64,4333.17,65.07,26.93,49.47,34.66,75.15,69.86,Normal,3354.13
2020-06-21,R00001,9988.19,9.81,4222.09,84.74,93.07,35.17,36.13,72.38,30.52,Delayed,4367.84
2020-06-28,R00001,10993.49,7.51,4270.71,93.27,22.43,41.47,38.56,98.01,13.46,Delayed,4807.45
2020-07-05,R00001,8729.79,3.18,4222.83,74.06,50.73,44.06,21.69,7.2,51.87,Normal,3817.54
2020-07-12,R00001,10460.26,3.59,4214.89,88.74,4.55,42.98,22.3,22.79,22.51,Normal,4574.27
2020-07-19,R00001,11507.47,0.29,4101.54,97.63,34.03,39.82,27.22,23.38,4.74,Normal,5032.22
2020-07-26,R00001,9753.92,7.89,4275.2,82.75,47.41,41.27,40.73,62.39,34.5,Delayed,4265.39
2020-08-02,R00001,9734.82,8.04,4263.41,82.59,70.94,40.27,25.62,32.79,34.82,Delayed,4257.04
2020-08-09,R00001,7496.38,7.3,4243.5,63.6,71.98,39.94,36.49,22.2,72.8,Delayed,3278.17
2020-08-16,R00001,10757.6,7.27,4318.42,91.27,83.69,44.97,26.55,23.24,17.47,Delayed,4704.3
2020-08-23,R00001,11676.42,3.92,4225.45,99.06,30.67,43.25,26.45,93.86,1.88,Normal,5106.1
2020-08-30,R00001,10591.31,0.31,4098.2,89.86,40.95,39.57,32.78,5.52,20.29,Normal,4631.58
2020-09-06,R00001,10453.27,5.38,4283.28,88.68,29.9,45.15,32.4,1.9,22.63,Delayed,4571.22
2020-09-13,R00001,9802.78,5.61,4256.81,83.17,76.81,43.08,55.5,50.98,33.67,Delayed,4286.76
2020-09-20,R00001,9932.23,0.54,4181.88,84.26,92.22,44.85,32.04,1.32,31.47,Normal,4343.36
2020-09-27,R00001,6675.89,14.08,4443.05,56.64,88.5,44.2,21.53,58.31,86.72,Disrupted,2919.37
2020-10-04,R00001,6350.46,8.95,4263.78,53.88,52.84,39.1,31.5,98.1,92.25,Delayed,2777.05
2020-10-11,R00001,7511.52,5.43,4207.55,63.73,33.4,40.04,19.23,14.62,72.55,Delayed,3284.79
2020-10-18,R00001,5997.46,7.35,4314.71,50.88,36.16,44.62,36.93,8.14,98.24,Delayed,2622.69
2020-10-25,R00001,11166.72,3.62,4232.88,94.74,1.46,44.14,25.69,6.18,10.52,Normal,4883.21
2020-11-01,R00001,10623.15,7.47,4276.8,90.13,60.64,41.93,39.81,32.71,19.75,Delayed,4645.5
2020-11-08,R00001,7877.03,6.57,4266.03,66.83,29.11,42.41,40.54,82.11,66.34,Delayed,3444.62
2020-11-15,R00001,9400.36,7.36,4342.77,79.75,97.25,46.47,27.06,39.27,40.5,Delayed,4110.78
2020-11-22,R00001,6903.01,0.89,4115.23,58.56,41.79,39.93,28.69,2.55,82.87,Normal,3018.69
2020-11-29,R00001,9867.94,8.63,4329.81,83.72,96.94,43.91,34.98,61.21,32.56,Delayed,4315.25
2020-12-06,R00001,8799.29,1.99,4157.66,74.65,15.96,41.29,20.1,4.37,50.69,Normal,3847.93
2020-12-13,R00001,5923.6,12.58,4368.51,50.26,60.1,41.24,25.85,75.35,99.49,Disrupted,2590.39
2020-12-20,R00001,7575.4,11.19,4409.8,64.27,59.25,45.85,50.83,99.39,71.46,Delayed,3312.72
2020-12-27,R00001,6412.41,6.86,4308.89,54.4,53.68,44.89,33.19,29.83,91.2,Delayed,2804.15
2021-01-03,R00001,10109.27,7.69,4613.18,85.77,84.64,64.07,50.16,35.72,28.47,Delayed,4420.79
2021-01-10,R00001,10889.09,8.54,4667.14,92.38,77.38,66.53,57.22,88.76,15.24,Delayed,4761.8
2021-01-17,R00001,6703.1,7.69,4553.68,56.87,45.73,60.11,38.08,14.43,86.26,Delayed,2931.27
2021-01-24,R00001,8175.64,5.32,4556.04,69.36,44.91,63.41,46.07,19.87,61.28,Delayed,3575.21
2021-01-31,R00001,9872.93,4.43,4463.71,83.76,37.37,58.45,40.22,46.67,32.48,Normal,4317.43
2021-02-07,R00001,6651.27,5.77,4538.18,56.43,92.79,61.62,63.61,2.64,87.14,Delayed,2908.6
2021-02-14,R00001,8238.98,2.94,4447.44,69.9,12.32,59.35,23.51,6.9,60.2,Normal,3602.91
2021-02-21,R00001,11122.27,4.11,4487.79,94.36,15.64,60.48,34.89,73.39,11.28,Normal,4863.77
2021-02-28,R00001,9101.47,10.38,4650.62,77.22,72.5,62.98,49.58,37.18,45.57,Delayed,3980.07
2021-03-07,R00001,9924.6,1.51,4367.26,84.2,1.57,55.91,60.26,46.51,31.6,Normal,4340.03
2021-03-14,R00001,6565.31,3.8,4631.33,55.7,4.66,70.46,53.51,9.09,88.6,Normal,2871.01
2021-03-21,R00001,7949.05,8.15,4486.04,67.44,61.75,54.97,42.52,16.85,65.12,Delayed,3476.12
2021-03-28,R00001,11383.05,0.37,4314.75,96.57,7.15,53.93,38.63,21.4,6.85,Normal,4977.81
2021-04-04,R00001,8077.85,4.46,4574.54,68.53,46.32,65.79,25.46,30.04,62.94,Normal,3532.44
2021-04-11,R00001,5910.04,9.24,4642.57,50.14,18.25,63.96,49.65,68.39,99.72,Delayed,2584.46
2021-04-18,R00001,7926.05,6.35,4572.29,67.24,10.24,63.12,66.87,95.91,65.51,Delayed,3466.06
2021-04-25,R00001,6626.98,6.56,4576.8,56.22,88.56,63.14,63.1,9.57,87.55,Delayed,2897.98
2021-05-02,R00001,11519.72,6.4,4525.39,97.73,20.5,59.94,37.89,94.87,4.54,Delayed,5037.57
2021-05-09,R00001,6449.34,10.46,4540.33,54.72,99.83,55.51,42.14,63.84,90.57,Delayed,2820.29
2021-05-16,R00001,11756.52,2.91,4462.27,99.74,3.95,60.38,54.95,39.28,0.52,Normal,5141.13
2021-05-23,R00001,8446.91,8.35,4514.69,71.66,87.43,56.61,62.52,44.42,56.67,Delayed,3693.83
2021-05-30,R00001,8883.9,5.47,4580.98,75.37,79.83,64.88,73.26,9.8,49.26,Delayed,3884.93
2021-06-06,R00001,9223.62,6.81,4523.59,78.25,34.69,59.26,44.47,1.95,43.5,Delayed,4033.49
2021-06-13,R00001,10802.9,4.33,4423.13,91.65,16.09,55.87,35.65,16.53,16.7,Normal,4724.11
2021-06-20,R00001,11730.17,1.82,4410.68,99.52,1.01,58.39,42.84,75.94,0.96,Normal,5129.6
2021-06-27,R00001,6548.37,6.39,4557.11,55.56,46.66,62.06,46.39,7.77,88.89,Delayed,2863.6
2021-07-04,R00001,11742.9,0.0,4356.12,99.63,2.03,57.18,33.29,4.07,0.75,Normal,5135.17
2021-07-11,R00001,10173.27,6.55,4467.77,86.31,2.38,55.89,49.65,73.67,27.38,Delayed,4448.77
2021-07-18,R00001,8019.15,7.48,4566.35,68.03,25.67,61.22,52.01,5.51,63.93,Delayed,3506.78
2021-07-25,R00001,10566.54,4.07,4498.16,89.65,46.58,61.22,31.44,39.22,20.71,Normal,4620.75
2021-08-01,R00001,8294.92,7.82,4516.68,70.37,76.65,57.47,18.08,68.3,59.25,Delayed,3627.37
2021-08-08,R00001,7632.15,6.54,4493.78,64.75,58.31,57.64,49.27,39.32,70.5,Delayed,3337.54
2021-08-15,R00001,6656.96,7.86,4572.93,56.48,6.35,61.16,46.17,80.3,87.05,Delayed,2911.09
2021-08-22,R00001,10077.99,7.32,4436.19,85.5,54.69,52.76,35.56,39.22,29.0,Delayed,4407.1
2021-08-29,R00001,7973.44,6.04,4413.57,67.65,56.42,52.96,43.29,29.57,64.71,Delayed,3486.78
2021-09-05,R00001,5899.0,9.52,4534.94,50.05,77.78,56.41,38.05,14.64,99.91,Delayed,2579.63
2021-09-12,R00001,9364.86,5.21,4486.57,79.45,95.03,58.93,40.06,14.71,41.1,Delayed,4095.25
2021-09-19,R00001,7125.35,3.98,4501.36,60.45,6.79,61.55,38.95,97.99,79.1,Normal,3115.92
2021-09-26,R00001,6465.85,9.21,4693.23,54.86,63.53,67.38,41.25,74.79,90.29,Delayed,2827.52
2021-10-03,R00001,8004.15,6.54,4593.59,67.91,93.97,64.29,29.23,24.88,64.19,Delayed,3500.21
2021-10-10,R00001,7015.71,10.02,4586.72,59.52,85.84,59.2,47.73,76.52,80.96,Delayed,3067.97
2021-10-17,R00001,6782.81,11.02,4617.33,57.54,96.94,59.9,49.71,73.57,84.91,Delayed,2966.12
2021-10-24,R00001,7844.84,7.97,4482.51,66.56,28.92,54.99,59.07,82.02,66.89,Delayed,3430.55
2021-10-31,R00001,8373.15,2.55,4447.95,71.04,6.93,59.91,30.64,20.55,57.93,Normal,3661.58
2021-11-07,R00001,10194.37,3.16,4440.03,86.49,26.42,58.56,50.54,9.33,27.02,Normal,4458.0
2021-11-14,R00001,8160.47,2.7,4476.59,69.23,3.22,61.61,38.72,55.75,61.53,Normal,3568.57
2021-11-21,R00001,6910.19,7.07,4477.71,58.63,32.97,55.86,25.4,65.33,82.75,Delayed,3021.83
2021-11-28,R00001,7408.19,11.32,4663.69,62.85,77.9,62.6,61.76,98.94,74.3,Delayed,3239.6
2021-12-05,R00001,7808.65,2.19,4557.1,66.25,72.73,67.66,60.29,5.27,67.5,Normal,3414.72
2021-12-12,R00001,7783.46,9.26,4575.35,66.03,53.41,59.46,36.96,26.94,67.93,Delayed,3403.71
2021-12-19,R00001,10011.56,3.56,4499.76,84.94,22.35,62.01,57.38,79.67,30.13,Normal,4378.05
2021-12-26,R00001,7215.96,2.35,4497.21,61.22,23.57,63.45,66.65,40.16,77.56,Normal,3155.54
2022-01-02,R00001,6857.08,7.86,4917.03,58.17,32.59,84.09,90.48,1.61,83.65,Delayed,2998.6
2022-01-09,R00001,7063.68,8.4,4995.72,59.93,6.74,88.62,81.28,74.35,80.14,Delayed,3088.95
2022-01-16,R00001,7682.62,8.62,4977.25,65.18,58.64,87.09,89.52,24.44,69.64,Delayed,3359.61
2022-01-23,R00001,6205.56,3.97,4893.39,52.65,39.83,87.71,76.01,28.81,94.71,Normal,2713.69
2022-01-30,R00001,8179.34,3.12,4781.78,69.39,34.13,81.4,76.55,10.72,61.21,Normal,3576.82
2022-02-06,R00001,7418.76,5.7,4919.97,62.94,60.53,87.18,87.03,14.77,74.12,Delayed,3244.23
2022-02-13,R00001,6708.82,7.5,5007.58,56.92,8.35,90.61,79.9,85.47,86.17,Delayed,2933.77
2022-02-20,R00001,6105.6,13.12,5223.56,51.8,90.68,97.52,80.61,98.27,96.4,Disrupted,2669.98
2022-02-27,R00001,11712.98,2.17,4951.09,99.37,74.65,93.95,83.07,8.94,1.26,Normal,5122.08
2022-03-06,R00001,9191.27,5.85,5154.56,77.98,25.01,102.61,87.83,73.11,44.04,Delayed,4019.34
2022-03-13,R00001,9879.47,6.19,4843.74,83.82,87.31,81.44,85.43,7.46,32.37,Delayed,4320.29
2022-03-20,R00001,7204.73,11.73,5132.83,61.12,71.18,93.32,76.52,58.54,77.75,Delayed,3150.63
2022-03-27,R00001,11658.02,1.89,4861.2,98.91,52.57,88.33,77.28,11.69,2.19,Normal,5098.05
2022-04-03,R00001,6022.38,9.39,5229.44,51.09,36.48,102.88,83.55,40.63,97.81,Delayed,2633.58
2022-04-10,R00001,9720.05,5.0,4815.57,82.46,53.34,81.14,87.25,43.53,35.07,Delayed,4250.58
2022-04-17,R00001,7124.89,7.01,4852.21,60.45,73.91,80.91,74.57,64.0,79.11,Delayed,3115.71
2022-04-24,R00001,11564.04,5.18,4841.91,98.11,34.79,82.65,82.91,33.06,3.78,Delayed,5056.95
2022-05-01,R00001,10848.7,3.67,4645.79,92.04,19.57,71.6,81.02,94.31,15.92,Normal,4744.14
2022-05-08,R00001,9442.51,8.57,4917.55,80.11,87.62,83.19,92.91,83.78,39.78,Delayed,4129.21
2022-05-15,R00001,10253.3,10.21,4925.12,86.99,32.43,81.5,82.11,97.14,26.02,Delayed,4483.77
2022-05-22,R00001,7539.21,4.17,4903.13,63.96,38.42,88.09,88.47,32.25,72.08,Normal,3296.9
2022-05-29,R00001,8288.02,7.27,4985.92,70.31,80.36,89.48,89.07,72.3,59.37,Delayed,3624.35
2022-06-05,R00001,11268.2,4.22,5091.81,95.6,73.37,100.6,75.53,90.07,8.8,Normal,4927.59
2022-06-12,R00001,11650.11,6.13,5029.4,98.84,33.07,93.89,91.76,75.36,2.32,Delayed,5094.59
2022-06-19,R00001,10737.51,6.31,4866.93,91.1,98.88,82.82,87.96,44.43,17.81,Delayed,4695.51
2022-06-26,R00001,11490.24,2.39,4753.49,97.48,1.66,80.49,88.21,35.09,5.04,Normal,5024.68
2022-07-03,R00001,9307.76,0.0,4856.9,78.97,16.65,90.57,96.74,23.71,42.07,Normal,4070.28
2022-07-10,R00001,6157.0,6.75,4794.79,52.24,63.09,77.43,73.96,17.07,95.53,Delayed,2692.46
2022-07-17,R00001,10873.67,8.35,5169.47,92.25,75.11,100.28,95.78,95.11,15.5,Delayed,4755.06
2022-07-24,R00001,11216.76,4.83,5028.17,95.16,96.65,95.55,83.9,57.94,9.68,Normal,4905.09
2022-07-31,R00001,7706.78,2.24,4797.17,65.38,29.92,83.6,87.6,11.56,69.23,Normal,3370.18
2022-08-07,R00001,9241.37,8.51,4787.2,78.4,42.11,74.58,84.6,47.72,43.19,Delayed,4041.25
2022-08-14,R00001,9309.81,7.9,5108.67,78.98,86.06,96.82,84.66,37.26,42.03,Delayed,4071.18
2022-08-21,R00001,7617.68,11.63,5023.57,64.63,74.35,86.17,83.13,93.51,70.74,Delayed,3331.21
2022-08-28,R00001,7453.05,4.89,5035.78,63.23,53.8,95.97,88.5,10.53,73.54,Normal,3259.22
2022-09-04,R00001,10264.57,7.53,4780.7,87.08,56.97,75.44,77.16,88.36,25.83,Delayed,4488.7
2022-09-11,R00001,6129.96,9.96,4937.45,52.01,87.24,82.65,90.77,15.36,95.99,Delayed,2680.63
2022-09-18,R00001,6390.83,7.24,4948.82,54.22,3.84,87.04,82.49,53.77,91.56,Delayed,2794.71
2022-09-25,R00001,6381.69,8.18,4972.02,54.14,99.2,87.34,77.44,40.09,91.72,Delayed,2790.71
2022-10-02,R00001,7666.31,4.9,4852.5,65.04,19.93,83.74,83.0,78.45,69.92,Normal,3352.48
2022-10-09,R00001,8948.63,5.96,4990.29,75.92,8.65,91.52,93.55,79.47,48.16,Delayed,3913.24
2022-10-16,R00001,9267.13,6.42,4815.79,78.62,80.62,79.26,79.27,42.66,42.76,Delayed,4052.52
2022-10-23,R00001,10593.84,7.87,4945.22,89.88,24.1,85.97,89.58,58.2,20.25,Delayed,4632.69
2022-10-30,R00001,10749.84,6.03,4937.04,91.2,12.23,87.87,81.76,70.99,17.6,Delayed,4700.9
2022-11-06,R00001,10934.84,1.62,4891.67,92.77,55.9,90.73,91.98,44.04,14.46,Normal,4781.81
2022-11-13,R00001,7380.28,9.41,5069.0,62.61,15.66,92.16,82.3,67.24,74.77,Delayed,3227.4
2022-11-20,R00001,6796.2,6.55,4812.09,57.66,37.75,78.85,93.55,17.27,84.68,Delayed,2971.98
2022-11-27,R00001,10478.88,7.04,4777.41,88.9,96.58,75.88,85.53,79.87,22.2,Delayed,4582.41
2022-12-04,R00001,6455.11,8.66,5115.57,54.76,17.51,96.26,92.43,96.52,90.47,Delayed,2822.82
2022-12-11,R00001,10324.06,5.37,4946.86,87.59,93.68,89.41,85.62,67.83,24.82,Delayed,4514.71
2022-12-18,R00001,8420.85,7.2,4866.06,71.44,94.75,81.57,91.82,42.24,57.12,Delayed,3682.44
2022-12-25,R00001,8340.71,4.37,5059.41,70.76,32.49,98.25,82.08,41.61,58.48,Normal,3647.39
2023-01-01,R00001,9632.56,8.12,4569.5,81.72,58.5,60.58,58.91,23.09,36.56,Delayed,4212.32
2023-01-08,R00001,9226.34,6.44,4615.56,78.28,44.1,65.9,50.48,99.43,43.45,Delayed,4034.68
2023-01-15,R00001,8315.49,7.93,4562.05,70.55,85.38,60.34,55.91,6.6,58.9,Delayed,3636.36
2023-01-22,R00001,9278.43,3.71,4627.23,78.72,34.28,70.3,60.45,26.02,42.57,Normal,4057.46
2023-01-29,R00001,11363.56,8.81,4706.33,96.41,78.05,68.78,32.75,39.58,7.18,Delayed,4969.29
2023-02-05,R00001,9813.54,7.03,4520.35,83.26,44.89,58.76,65.85,65.25,33.49,Delayed,4291.46
2023-02-12,R00001,7670.83,7.97,4630.75,65.08,98.93,64.86,50.93,82.23,69.84,Delayed,3354.45
2023-02-19,R00001,11551.24,7.67,4600.29,98.0,61.33,63.23,57.92,69.07,4.0,Delayed,5051.36
2023-02-26,R00001,6326.74,9.09,4682.85,53.68,58.7,66.84,71.82,39.54,92.65,Delayed,2766.68
2023-03-05,R00001,11136.84,4.76,4421.29,94.48,28.05,55.18,64.92,17.2,11.03,Normal,4870.14
2023-03-12,R00001,10233.84,3.12,4512.3,86.82,6.98,63.43,54.98,43.52,26.35,Normal,4475.26
2023-03-19,R00001,6399.92,9.31,4663.98,54.3,55.75,65.29,49.11,88.97,91.41,Delayed,2798.69
2023-03-26,R00001,7385.75,10.97,4485.84,62.66,66.44,51.21,38.85,63.35,74.68,Delayed,3229.79
2023-04-02,R00001,7752.38,5.07,4411.15,65.77,28.9,54.08,43.9,33.3,68.46,Delayed,3390.11
2023-04-09,R00001,7738.46,10.35,4452.45,65.65,82.55,49.8,61.79,32.11,68.7,Delayed,3384.03
2023-04-16,R00001,6124.16,6.52,4508.63,51.96,52.97,58.65,34.25,34.36,96.09,Delayed,2678.09
2023-04-23,R00001,6787.26,7.77,4607.71,57.58,26.52,63.59,61.28,29.5,84.83,Delayed,2968.07
2023-04-30,R00001,11251.08,6.74,4645.97,95.45,94.0,67.51,47.8,64.14,9.09,Delayed,4920.1
2023-05-07,R00001,7523.23,6.54,4534.81,63.83,67.92,60.37,38.56,26.66,72.35,Delayed,3289.91
2023-05-14,R00001,7221.06,6.39,4648.27,61.26,95.27,68.14,73.07,30.45,77.47,Delayed,3157.77
2023-05-21,R00001,10046.21,1.63,4327.5,85.23,30.4,53.1,27.57,71.59,29.54,Normal,4393.21
2023-05-28,R00001,5932.73,6.05,4391.7,50.33,13.48,51.48,50.96,62.49,99.33,Delayed,2594.38
2023-06-04,R00001,11430.51,0.69,4407.94,96.98,64.35,59.72,29.36,22.43,6.05,Normal,4998.56
2023-06-11,R00001,6321.51,9.29,4612.96,53.63,30.4,61.92,44.12,92.78,92.74,Delayed,2764.4
2023-06-18,R00001,8766.63,4.09,4477.76,74.38,61.26,59.84,31.05,69.52,51.25,Normal,3833.65
2023-06-25,R00001,9823.44,6.84,4380.23,83.34,47.05,49.66,39.17,78.85,33.32,Delayed,4295.79
2023-07-02,R00001,7291.39,7.31,4537.84,61.86,27.97,59.55,52.88,60.14,76.28,Delayed,3188.52
2023-07-09,R00001,9520.18,4.68,4394.16,80.77,26.69,53.48,34.73,76.19,38.46,Normal,4163.18
2023-07-16,R00001,11346.13,4.74,4543.45,96.26,25.61,63.35,49.01,28.13,7.48,Normal,4961.66
2023-07-23,R00001,10819.0,6.57,4557.22,91.79,36.7,61.83,59.68,98.49,16.42,Delayed,4731.15
2023-07-30,R00001,9338.49,6.94,4466.7,79.23,29.72,55.3,44.5,66.26,41.55,Delayed,4083.72
2023-08-06,R00001,9749.9,7.98,4519.5,82.72,63.99,57.43,47.76,84.11,34.57,Delayed,4263.63
2023-08-13,R00001,11334.77,10.37,4526.32,96.16,69.42,54.7,45.4,97.15,7.67,Delayed,4956.69
2023-08-20,R00001,6227.78,6.01,4513.96,52.84,96.36,59.69,39.62,9.17,94.33,Delayed,2723.41
2023-08-27,R00001,11738.19,5.72,4584.44,99.59,76.35,64.78,70.03,58.35,0.83,Delayed,5133.11
2023-09-03,R00001,9057.34,10.65,4537.47,76.84,46.48,55.07,54.79,82.28,46.32,Delayed,3960.78
2023-09-10,R00001,11527.12,2.15,4479.19,97.8,60.67,62.52,49.84,20.95,4.41,Normal,5040.81
2023-09-17,R00001,9948.94,8.23,4523.15,84.41,81.54,57.35,43.51,81.13,31.19,Delayed,4350.67
2023-09-24,R00001,9703.74,6.21,4463.19,82.33,92.5,56.04,38.18,47.02,35.35,Delayed,4243.44
2023-10-01,R00001,7232.54,7.5,4540.37,61.36,2.53,59.46,42.33,84.15,77.28,Delayed,3162.79
2023-10-08,R00001,6307.9,15.6,4632.78,53.52,94.2,54.82,42.11,91.04,92.97,Disrupted,2758.44
2023-10-15,R00001,10201.81,5.92,4475.36,86.55,51.94,57.23,51.28,59.78,26.9,Delayed,4461.25
2023-10-22,R00001,9684.54,0.57,4319.92,82.16,17.21,54.01,35.75,14.85,35.67,Normal,4235.05
2023-10-29,R00001,7875.19,6.6,4677.83,66.81,50.17,69.82,59.2,18.67,66.37,Delayed,3443.82
2023-11-05,R00001,10341.53,8.72,4575.51,87.74,47.48,60.18,46.04,52.18,24.53,Delayed,4522.35
2023-11-12,R00001,10279.41,7.75,4500.88,87.21,65.7,56.5,43.87,65.42,25.58,Delayed,4495.19
2023-11-19,R00001,9858.29,5.06,4515.59,83.64,11.75,61.07,43.16,59.47,32.73,Delayed,4311.03
2023-11-26,R00001,10537.91,0.0,4389.98,89.4,30.2,59.44,41.21,9.28,21.19,Normal,4608.23
2023-12-03,R00001,10875.15,7.76,4537.06,92.26,36.3,58.9,43.45,72.27,15.47,Delayed,4755.7
2023-12-10,R00001,9135.78,7.36,4591.61,77.51,54.58,63.07,41.5,23.6,44.99,Delayed,3995.08
2023-12-17,R00001,6963.4,7.55,4606.17,59.08,69.8,63.79,54.28,73.04,81.85,Delayed,3045.09
2023-12-24,R00001,8881.17,5.0,4458.7,75.35,7.11,57.35,39.27,87.39,49.31,Delayed,3883.73
2023-12-31,R00001,11029.33,3.44,4423.96,93.57,60.17,57.12,43.19,66.32,12.86,Normal,4823.13
2024-01-07,R00001,10966.72,7.61,4661.91,93.04,78.7,67.42,77.96,75.71,13.92,Delayed,4795.75
