event_id,date,event_type,severity,affected_region,duration_days,risk_increase
E000388,2020-07-16 00:00:00,Maritime Conflict,7,South America,208,23.95
E000389,2017-12-16 00:00:00,Border Conflict,4,Africa,279,16.16
E000390,2024-10-26 00:00:00,Diplomatic Crisis,8,Africa,235,33.94
E000391,2022-09-14 00:00:00,Trade Sanction,8,Middle East,168,24.63
E000392,2026-05-18 00:00:00,Port Strike,3,South America,311,14.34
E000393,2016-06-25 00:00:00,Political Unrest,10,Middle East,123,37.61
E000394,2026-09-18 00:00:00,War,1,Europe,189,3.49
E000395,2018-02-10 00:00:00,War,9,Asia,124,40.95
E000396,2016-10-21 00:00:00,Border Conflict,6,Asia,53,34.81
E000397,2017-04-16 00:00:00,Diplomatic Crisis,9,Europe,67,23.95
E000398,2025-02-13 00:00:00,War,6,Middle East,204,19.17
E000399,2025-11-30 00:00:00,Diplomatic Crisis,10,Middle East,41,35.08
E000400,2020-06-26 00:00:00,Cyber Attack,1,Africa,80,2.53
E000401,2024-02-14 00:00:00,Trade Sanction,7,Middle East,301,26.23
E000402,2024-04-07 00:00:00,Terrorism,4,South America,332,11.6
E000403,2026-09-23 00:00:00,Political Unrest,9,Asia,37,52.44
E000404,2018-12-02 00:00:00,Border Conflict,10,Middle East,348,31.02
E000405,2015-09-27 00:00:00,Maritime Conflict,8,Europe,342,43.03
E000406,2016-08-04 00:00:00,Political Unrest,9,Middle East,307,20.26
E000407,2021-04-16 00:00:00,Political Unrest,9,Europe,27,32.8
E000408,2023-08-08 00:00:00,Export Restriction,2,Middle East,166,11.71
E000409,2025-03-15 00:00:00,Export Restriction,7,South America,160,34.46
E000410,2021-06-19 00:00:00,Cyber Attack,5,Middle East,88,24.5
E000411,2021-06-10 00:00:00,Cyber Attack,3,Africa,351,10.19
E000412,2016-02-29 00:00:00,Cyber Attack,1,Africa,184,3.67
E000413,2016-08-20 00:00:00,War,7,North America,295,20.37
E000414,2020-09-21 00:00:00,War,9,Asia,92,40.06
E000415,2019-02-26 00:00:00,War,6,Europe,104,15.98
E000416,2019-03-18 00:00:00,Terrorism,6,Europe,118,14.34
E000417,2023-10-21 00:00:00,Border Conflict,3,South America,131,9.49
E000418,2016-09-02 00:00:00,War,3,North America,325,7.98
E000419,2017-12-27 00:00:00,Export Restriction,4,North America,220,18.55
E000420,2022-04-29 00:00:00,Diplomatic Crisis,9,Africa,174,45.79
E000421,2020-10-14 00:00:00,Port Strike,9,Africa,254,37.39
E000422,2017-10-08 00:00:00,Border Conflict,3,Africa,268,11.42
E000423,2021-08-23 00:00:00,Port Strike,2,Middle East,203,5.63
E000424,2025-01-05 00:00:00,Political Unrest,8,North America,303,36.31
E000425,2021-04-04 00:00:00,Diplomatic Crisis,8,Africa,216,38.27
E000426,2024-02-22 00:00:00,Port Strike,2,North America,269,11.25
E000427,2020-03-13 00:00:00,War,8,North America,226,39.44
E000428,2016-11-18 00:00:00,Maritime Conflict,5,South America,266,11.67
E000429,2022-02-04 00:00:00,Border Conflict,9,Asia,18,33.04
E000430,2020-03-25 00:00:00,Trade Sanction,5,Africa,27,29.94
E000431,2019-03-10 00:00:00,Cyber Attack,7,Asia,134,16.6
E000432,2021-02-21 00:00:00,Cyber Attack,9,Middle East,160,24.75
E000433,2015-09-22 00:00:00,Port Strike,4,Africa,140,13.03
E000434,2023-03-10 00:00:00,Export Restriction,9,Europe,219,47.49
E000435,2016-08-10 00:00:00,Export Restriction,10,Europe,283,24.03
E000436,2017-09-07 00:00:00,Trade Sanction,3,Asia,186,14.88
E000437,2018-01-03 00:00:00,Maritime Conflict,9,Asia,285,48.29
E000438,2019-08-02 00:00:00,Political Unrest,3,North America,295,14.11
E000439,2017-12-25 00:00:00,Border Conflict,3,South America,254,16.27
E000440,2026-07-21 00:00:00,Border Conflict,1,Middle East,253,4.78
E000441,2018-08-29 00:00:00,Political Unrest,5,South America,308,28.07
E000442,2016-01-28 00:00:00,Trade Sanction,3,Middle East,258,16.89
E000443,2021-09-20 00:00:00,Maritime Conflict,2,South America,52,10.92
E000444,2017-04-19 00:00:00,Political Unrest,3,Asia,153,6.5
E000445,2026-12-14 00:00:00,Border Conflict,10,South America,108,54.33
E000446,2026-06-10 00:00:00,Terrorism,3,Africa,281,6.22
E000447,2025-05-17 00:00:00,Border Conflict,9,Asia,257,28.13
E000448,2023-03-10 00:00:00,Maritime Conflict,4,North America,126,16.65
E000449,2021-11-17 00:00:00,War,9,Africa,326,28.85
E000450,2019-10-29 00:00:00,Terrorism,9,Africa,340,20.32
E000451,2017-09-14 00:00:00,Terrorism,8,North America,8,34.98
E000452,2025-12-22 00:00:00,Border Conflict,8,North America,133,42.82
E000453,2021-10-15 00:00:00,Trade Sanction,3,North America,273,12.26
E000454,2018-09-10 00:00:00,Port Strike,4,Africa,363,9.84
E000455,2020-08-06 00:00:00,Port Strike,9,Asia,330,20.33
E000456,2021-12-02 00:00:00,Border Conflict,1,Africa,14,5.64
E000457,2016-06-10 00:00:00,Diplomatic Crisis,9,Africa,153,33.96
E000458,2019-04-23 00:00:00,Port Strike,4,Africa,163,18.82
E000459,2021-07-23 00:00:00,Port Strike,4,South America,82,12.2
E000460,2020-06-30 00:00:00,Border Conflict,2,Asia,353,8.05
E000461,2018-01-15 00:00:00,Maritime Conflict,6,Asia,268,12.07
E000462,2026-12-06 00:00:00,Export Restriction,10,Middle East,289,31.07
E000463,2020-11-10 00:00:00,Export Restriction,1,South America,361,4.44
E000464,2020-09-27 00:00:00,Export Restriction,1,Middle East,196,5.38
E000465,2015-12-07 00:00:00,Diplomatic Crisis,5,Middle East,198,10.89
E000466,2019-12-06 00:00:00,War,8,Asia,43,42.18
E000467,2019-12-18 00:00:00,Border Conflict,3,Asia,65,6.36
E000468,2019-02-26 00:00:00,War,3,Africa,339,14.76
E000469,2023-03-24 00:00:00,War,5,North America,115,24.37
E000470,2017-09-14 00:00:00,Terrorism,10,Middle East,14,20.08
E000471,2025-03-30 00:00:00,Political Unrest,7,Europe,183,21.19
E000472,2017-09-16 00:00:00,Political Unrest,1,Europe,133,2.37
E000473,2019-11-10 00:00:00,War,8,Asia,90,28.94
E000474,2022-05-26 00:00:00,Terrorism,9,Europe,264,31.03
E000475,2020-02-10 00:00:00,Port Strike,10,South America,216,24.63
E000476,2017-02-09 00:00:00,Cyber Attack,4,Europe,161,16.48
E000477,2016-01-22 00:00:00,War,8,Asia,264,29.51
E000478,2021-10-02 00:00:00,Diplomatic Crisis,1,North America,317,2.49
E000479,2026-05-07 00:00:00,Export Restriction,9,Asia,285,20.43
E000480,2021-05-13 00:00:00,Trade Sanction,6,Africa,113,28.15
E000481,2016-01-10 00:00:00,Trade Sanction,9,Middle East,128,34.2
E000482,2023-11-18 00:00:00,Border Conflict,9,Middle East,69,38.96
E000483,2020-08-03 00:00:00,Political Unrest,9,Africa,124,42.78
E000484,2024-03-15 00:00:00,Cyber Attack,8,Africa,162,17.43
E000485,2023-12-09 00:00:00,Diplomatic Crisis,4,Africa,281,14.06
E000486,2018-12-13 00:00:00,Cyber Attack,1,Europe,300,5.37
E000487,2019-01-03 00:00:00,Political Unrest,6,Asia,327,15.37
E000488,2018-10-31 00:00:00,Political Unrest,8,Europe,73,17.25
E000489,2018-06-11 00:00:00,Maritime Conflict,3,Middle East,312,7.76
E000490,2026-11-19 00:00:00,Cyber Attack,10,Europe,128,34.99
E000491,2023-08-25 00:00:00,Trade Sanction,6,Africa,202,25.09
E000492,2017-03-07 00:00:00,Maritime Conflict,4,Africa,115,23.68
E000493,2021-06-10 00:00:00,Cyber Attack,2,Middle East,348,10.71
E000494,2018-10-09 00:00:00,War,3,North America,256,10.11
E000495,2019-04-06 00:00:00,Port Strike,7,Asia,330,30.25
E000496,2018-07-27 00:00:00,Trade Sanction,3,Middle East,117,8.49
E000497,2023-09-06 00:00:00,Maritime Conflict,2,Asia,110,10.34
E000498,2022-10-05 00:00:00,Export Restriction,5,Africa,347,27.05
E000499,2022-04-14 00:00:00,Cyber Attack,4,Europe,153,19.55
E000500,2019-09-05 00:00:00,Maritime Conflict,6,Middle East,155,25.18
E000501,2017-09-03 00:00:00,Terrorism,8,South America,26,17.1
E000502,2017-06-01 00:00:00,Political Unrest,3,South America,160,13.06
E000503,2019-05-30 00:00:00,Border Conflict,1,Middle East,222,4.05
E000504,2022-09-09 00:00:00,War,3,Middle East,248,16.73
E000505,2025-05-30 00:00:00,Port Strike,2,Africa,98,10.45
E000506,2026-08-29 00:00:00,Political Unrest,9,North America,334,33.81
E000507,2025-10-10 00:00:00,Maritime Conflict,8,Middle East,153,30.35
E000508,2017-07-31 00:00:00,Trade Sanction,7,South America,214,33.26
E000509,2025-09-11 00:00:00,Cyber Attack,6,Africa,304,31.31
E000510,2025-03-24 00:00:00,Terrorism,3,South America,190,6.11
E000511,2026-04-07 00:00:00,Diplomatic Crisis,2,Asia,270,4.72
E000512,2016-06-25 00:00:00,War,7,Africa,73,37.36
E000513,2023-02-06 00:00:00,Export Restriction,5,North America,147,26.44
E000514,2015-07-20 00:00:00,Port Strike,1,Europe,170,2.42
E000515,2024-11-15 00:00:00,Political Unrest,9,South America,296,18.88
E000516,2018-01-03 00:00:00,Port Strike,3,South America,78,15.7
E000517,2025-04-14 00:00:00,Port Strike,2,Middle East,51,10.95
E000518,2021-08-19 00:00:00,Maritime Conflict,2,Africa,240,5.16
E000519,2019-02-06 00:00:00,Trade Sanction,8,Middle East,117,41.71
E000520,2017-08-31 00:00:00,Maritime Conflict,8,North America,61,34.66
E000521,2025-08-14 00:00:00,Cyber Attack,1,North America,239,4.41
E000522,2025-07-25 00:00:00,Maritime Conflict,9,Asia,287,43.91
E000523,2019-05-09 00:00:00,Trade Sanction,4,South America,154,15.41
E000524,2017-10-08 00:00:00,Maritime Conflict,5,South America,341,20.4
E000525,2018-05-13 00:00:00,Trade Sanction,7,Africa,270,27.91
E000526,2026-01-28 00:00:00,Export Restriction,2,Europe,344,9.77
E000527,2018-06-18 00:00:00,Diplomatic Crisis,10,Europe,355,31.05
E000528,2021-05-30 00:00:00,Export Restriction,1,Europe,349,3.87
E000529,2021-09-03 00:00:00,Terrorism,5,Asia,326,12.6
E000530,2026-08-03 00:00:00,Trade Sanction,2,Middle East,106,7.47
E000531,2021-02-02 00:00:00,Export Restriction,6,Africa,118,28.2
E000532,2021-09-14 00:00:00,War,10,Africa,224,45.31
E000533,2026-04-11 00:00:00,Cyber Attack,5,Asia,241,15.57
E000534,2016-06-06 00:00:00,Terrorism,1,North America,287,3.9
E000535,2018-08-09 00:00:00,Maritime Conflict,10,Africa,107,54.63
E000536,2018-10-10 00:00:00,Port Strike,2,Africa,262,4.02
E000537,2026-02-24 00:00:00,Political Unrest,2,Europe,235,5.7
E000538,2023-11-12 00:00:00,Border Conflict,6,North America,106,12.86
E000539,2025-11-20 00:00:00,Border Conflict,8,Africa,270,39.64
E000540,2017-07-28 00:00:00,Export Restriction,5,South America,34,13.98
E000541,2015-12-22 00:00:00,Port Strike,5,North America,258,11.16
E000542,2026-07-15 00:00:00,Cyber Attack,6,Africa,144,14.4
E000543,2025-01-05 00:00:00,Export Restriction,5,Europe,108,10.39
E000544,2016-11-05 00:00:00,Maritime Conflict,9,Asia,117,50.62
E000545,2026-09-06 00:00:00,Diplomatic Crisis,9,Africa,234,32.32
E000546,2025-09-09 00:00:00,War,4,Africa,125,23.62
E000547,2025-08-02 00:00:00,Diplomatic Crisis,6,Middle East,187,21.18
E000548,2022-08-24 00:00:00,Border Conflict,2,North America,140,6.73
E000549,2026-01-08 00:00:00,Terrorism,7,South America,250,29.98
E000550,2016-12-20 00:00:00,Political Unrest,5,Middle East,141,10.47
E000551,2026-10-30 00:00:00,Export Restriction,7,North America,223,25.14
E000552,2016-10-05 00:00:00,Terrorism,8,North America,201,23.89
E000553,2023-12-21 00:00:00,Political Unrest,7,Europe,224,41.73
E000554,2016-09-22 00:00:00,Political Unrest,5,Europe,318,22.89
E000555,2025-08-07 00:00:00,War,6,Middle East,239,29.42
E000556,2023-12-15 00:00:00,Terrorism,10,Europe,32,32.61
E000557,2016-04-05 00:00:00,War,5,Asia,74,28.95
E000558,2023-09-09 00:00:00,Terrorism,8,Asia,194,38.08
E000559,2022-10-12 00:00:00,Political Unrest,1,Africa,11,2.92
E000560,2021-04-14 00:00:00,Trade Sanction,6,South America,167,24.71
E000561,2022-08-15 00:00:00,Cyber Attack,10,South America,283,30.99
E000562,2022-03-30 00:00:00,Diplomatic Crisis,2,South America,84,7.46
E000563,2019-10-24 00:00:00,Export Restriction,3,Africa,12,16.77
E000564,2016-09-11 00:00:00,Trade Sanction,1,Middle East,215,3.57
E000565,2024-10-03 00:00:00,Political Unrest,6,Middle East,175,23.96
E000566,2022-07-06 00:00:00,Cyber Attack,10,Asia,338,56.78
E000567,2017-05-19 00:00:00,Maritime Conflict,6,Africa,160,31.91
E000568,2017-03-07 00:00:00,Cyber Attack,2,Europe,279,11.74
E000569,2016-06-03 00:00:00,Political Unrest,10,South America,14,45.62
E000570,2026-09-22 00:00:00,Trade Sanction,4,South America,94,21.68
E000571,2023-07-13 00:00:00,Political Unrest,9,North America,80,31.57
E000572,2025-12-23 00:00:00,Diplomatic Crisis,5,Africa,222,13.56
E000573,2024-12-17 00:00:00,Maritime Conflict,8,North America,97,23.87
E000574,2025-10-22 00:00:00,Terrorism,10,South America,234,35.91
E000575,2016-10-28 00:00:00,Terrorism,2,North America,135,7.85
E000576,2025-09-11 00:00:00,Port Strike,4,Middle East,123,23.21
E000577,2025-01-22 00:00:00,War,10,Europe,212,59.7
E000578,2020-06-26 00:00:00,Trade Sanction,5,Africa,97,26.95
E000579,2015-06-03 00:00:00,Border Conflict,4,Europe,122,21.44
E000580,2017-11-30 00:00:00,War,9,South America,199,49.2
E000581,2019-11-08 00:00:00,Political Unrest,9,North America,227,43.89
E000582,2022-11-11 00:00:00,Port Strike,3,Africa,155,15.11
E000583,2021-09-16 00:00:00,Border Conflict,7,Europe,309,38.99
E000584,2020-12-19 00:00:00,Trade Sanction,7,Africa,90,19.72
E000585,2025-11-19 00:00:00,Border Conflict,9,South America,153,25.45
E000586,2024-10-16 00:00:00,Port Strike,4,North America,277,15.36
E000587,2018-10-22 00:00:00,Export Restriction,8,North America,289,39.26
E000588,2024-11-16 00:00:00,Port Strike,8,Europe,10,44.03
E000589,2023-11-27 00:00:00,Border Conflict,8,North America,122,17.2
E000590,2015-09-11 00:00:00,Terrorism,5,Asia,324,21.81
E000591,2016-11-30 00:00:00,Cyber Attack,6,Asia,332,35.35
E000592,2023-08-23 00:00:00,Port Strike,4,South America,9,19.67
E000593,2026-02-11 00:00:00,Terrorism,6,North America,245,30.22
E000594,2020-01-24 00:00:00,Cyber Attack,2,Asia,36,6.02
E000595,2015-07-25 00:00:00,Maritime Conflict,9,Africa,53,53.45
E000596,2021-12-26 00:00:00,Maritime Conflict,6,North America,219,15.59
E000597,2015-09-29 00:00:00,Diplomatic Crisis,7,Europe,293,14.58
E000598,2026-11-28 00:00:00,Diplomatic Crisis,9,South America,145,27.55
E000599,2025-09-12 00:00:00,Terrorism,4,Middle East,117,20.14
E000600,2022-09-01 00:00:00,Terrorism,1,Middle East,197,3.48
E000601,2021-12-11 00:00:00,Export Restriction,8,Middle East,200,41.71
E000602,2017-10-03 00:00:00,Terrorism,7,Asia,173,14.86
E000603,2016-11-11 00:00:00,Maritime Conflict,9,South America,147,41.95
E000604,2021-04-11 00:00:00,War,3,Africa,343,14.05
E000605,2020-11-26 00:00:00,War,7,Asia,198,24.65
E000606,2025-07-21 00:00:00,Political Unrest,4,Europe,38,8.26
E000607,2015-02-12 00:00:00,Diplomatic Crisis,4,Asia,84,23.52
E000608,2024-04-09 00:00:00,Port Strike,3,North America,174,12.06
E000609,2024-04-30 00:00:00,Port Strike,6,Middle East,19,21.52
E000610,2019-01-21 00:00:00,Political Unrest,9,Africa,154,28.44
E000611,2023-06-21 00:00:00,Cyber Attack,3,South America,319,13.5
E000612,2025-02-14 00:00:00,Port Strike,7,Europe,89,20.93
E000613,2015-04-23 00:00:00,Cyber Attack,5,Middle East,337,18.23
E000614,2023-01-28 00:00:00,Terrorism,1,Africa,11,3.62
E000615,2017-06-06 00:00:00,Trade Sanction,1,Asia,324,4.74
E000616,2019-01-13 00:00:00,Political Unrest,7,South America,295,34.54
E000617,2026-10-20 00:00:00,Maritime Conflict,7,North America,134,16.84
E000618,2022-07-24 00:00:00,Export Restriction,9,Europe,63,34.2
E000619,2015-07-21 00:00:00,Maritime Conflict,1,Europe,328,2.45
E000620,2018-09-03 00:00:00,Diplomatic Crisis,9,Africa,88,33.22
E000621,2025-05-30 00:00:00,Border Conflict,1,Middle East,210,4.42
E000622,2015-07-27 00:00:00,Export Restriction,2,Europe,130,9.52
E000623,2015-06-03 00:00:00,Maritime Conflict,7,Africa,301,22.32
E000624,2021-01-04 00:00:00,Port Strike,3,Europe,90,9.21
E000625,2022-10-20 00:00:00,Maritime Conflict,6,Middle East,329,28.22
E000626,2026-06-27 00:00:00,Port Strike,2,Europe,71,7.59
E000627,2023-03-14 00:00:00,Maritime Conflict,5,Africa,254,24.02
E000628,2026-04-13 00:00:00,Political Unrest,1,Asia,307,4.17
E000629,2015-03-24 00:00:00,Political Unrest,1,Asia,144,5.36
E000630,2015-06-25 00:00:00,Diplomatic Crisis,6,Europe,151,29.83
E000631,2024-07-22 00:00:00,Terrorism,4,Africa,347,21.78
E000632,2025-01-24 00:00:00,War,9,Middle East,254,40.96
E000633,2021-01-26 00:00:00,Export Restriction,2,Asia,218,10.55
E000634,2018-02-08 00:00:00,War,4,Asia,53,8.25
E000635,2021-06-04 00:00:00,Trade Sanction,2,Middle East,302,5.72
E000636,2018-03-30 00:00:00,Border Conflict,2,Europe,100,11.08
E000637,2022-05-10 00:00:00,Export Restriction,3,South America,170,10.77
E000638,2017-05-19 00:00:00,Export Restriction,1,Middle East,97,5.08
E000639,2021-12-31 00:00:00,Terrorism,6,Asia,113,32.76
E000640,2022-12-22 00:00:00,Terrorism,6,Europe,43,30.9
E000641,2022-09-18 00:00:00,Maritime Conflict,10,Europe,129,39.98
E000642,2025-02-14 00:00:00,Trade Sanction,5,Europe,341,20.0
E000643,2022-01-03 00:00:00,Political Unrest,10,South America,191,40.11
E000644,2024-12-23 00:00:00,Political Unrest,6,Africa,94,14.53
E000645,2017-04-02 00:00:00,Terrorism,3,Asia,248,17.09
E000646,2017-07-13 00:00:00,Cyber Attack,5,Europe,208,27.63
E000647,2022-04-22 00:00:00,Port Strike,4,Africa,89,12.63
E000648,2015-07-15 00:00:00,Border Conflict,8,Asia,240,27.42
E000649,2024-04-13 00:00:00,Export Restriction,10,Asia,58,53.12
E000650,2022-02-04 00:00:00,Cyber Attack,7,Africa,358,31.7
E000651,2018-04-15 00:00:00,Border Conflict,10,Asia,320,32.74
E000652,2015-05-17 00:00:00,Port Strike,6,South America,115,24.52
E000653,2021-04-27 00:00:00,War,10,Africa,93,54.35
E000654,2023-01-21 00:00:00,Cyber Attack,6,North America,291,29.33
E000655,2019-07-06 00:00:00,War,7,North America,51,34.12
E000656,2016-10-07 00:00:00,Maritime Conflict,2,South America,100,4.67
E000657,2016-12-21 00:00:00,Diplomatic Crisis,10,Africa,128,43.29
E000658,2019-10-03 00:00:00,Border Conflict,10,South America,34,30.7
E000659,2025-11-26 00:00:00,Terrorism,8,Asia,78,29.73
E000660,2015-01-19 00:00:00,Export Restriction,3,Europe,336,8.06
E000661,2017-08-03 00:00:00,Maritime Conflict,2,Asia,147,9.05
E000662,2025-12-29 00:00:00,Border Conflict,1,Europe,251,4.05
E000663,2018-09-10 00:00:00,Port Strike,10,Europe,311,40.31
E000664,2017-03-31 00:00:00,War,1,Middle East,247,2.28
E000665,2019-11-24 00:00:00,Cyber Attack,3,Middle East,213,14.26
E000666,2018-03-13 00:00:00,Terrorism,9,Asia,316,34.74
E000667,2019-06-10 00:00:00,Terrorism,9,South America,124,36.38
E000668,2016-10-20 00:00:00,Port Strike,2,Middle East,277,4.61
E000669,2020-10-05 00:00:00,Port Strike,8,Europe,152,18.14
E000670,2022-01-25 00:00:00,Terrorism,6,Africa,210,32.35
E000671,2022-11-12 00:00:00,Trade Sanction,1,Europe,179,4.05
E000672,2021-07-10 00:00:00,Diplomatic Crisis,4,North America,227,15.14
E000673,2015-01-03 00:00:00,Export Restriction,6,Middle East,212,28.96
E000674,2022-11-30 00:00:00,Trade Sanction,10,South America,113,53.69
E000675,2016-11-01 00:00:00,Export Restriction,2,Asia,323,8.65
E000676,2015-09-07 00:00:00,Border Conflict,10,Europe,363,50.34
E000677,2024-05-19 00:00:00,Border Conflict,5,Africa,217,13.9
E000678,2015-08-08 00:00:00,Port Strike,6,North America,221,27.7
E000679,2017-03-14 00:00:00,Maritime Conflict,10,South America,251,26.26
E000680,2019-09-02 00:00:00,Export Restriction,6,Middle East,22,16.45
E000681,2017-08-12 00:00:00,Diplomatic Crisis,2,Africa,100,9.97
E000682,2022-03-25 00:00:00,Trade Sanction,10,Africa,8,37.75
E000683,2016-01-19 00:00:00,Port Strike,6,South America,245,29.96
E000684,2026-08-22 00:00:00,Political Unrest,5,South America,116,11.26
E000685,2017-09-01 00:00:00,Border Conflict,4,South America,285,20.59
E000686,2025-10-15 00:00:00,War,4,Africa,210,11.48
E000687,2025-04-06 00:00:00,Cyber Attack,6,Middle East,76,31.78
E000688,2022-11-15 00:00:00,Trade Sanction,8,South America,308,29.73
E000689,2016-01-01 00:00:00,Border Conflict,8,North America,238,42.41
E000690,2021-07-06 00:00:00,Maritime Conflict,1,Middle East,188,6.0
E000691,2015-10-26 00:00:00,Port Strike,10,North America,353,32.72
E000692,2022-10-21 00:00:00,Cyber Attack,4,Middle East,193,14.5
E000693,2022-10-21 00:00:00,Export Restriction,6,Europe,172,28.95
E000694,2025-07-06 00:00:00,Port Strike,10,North America,361,54.58
E000695,2022-01-28 00:00:00,Port Strike,4,Middle East,67,18.82
E000696,2016-07-26 00:00:00,Port Strike,9,Middle East,282,51.45
E000697,2022-01-31 00:00:00,Cyber Attack,5,Middle East,197,18.86
